Date_Submitted,Cx_quinquefasciatus_fem,TRAPID,LOCATION
4/22/2021,4,CW72,90 Sevilla Ave
4/29/2021,5,CW72,90 Sevilla Ave
5/6/2021,33,CW72,90 Sevilla Ave
5/13/2021,16,CW72,90 Sevilla Ave
5/27/2021,34,CW72,90 Sevilla Ave
6/4/2021,1,CW72,90 Sevilla Ave
6/25/2021,7,CW72,90 Sevilla Ave
7/1/2021,1,CW72,90 Sevilla Ave
7/29/2021,13,CW72,90 Sevilla Ave
8/12/2021,4,CW72,90 Sevilla Ave
8/26/2021,15,CW72,90 Sevilla Ave
9/10/2021,5,CW72,90 Sevilla Ave
9/23/2021,4,CW72,90 Sevilla Ave
10/28/2021,17,CW72,90 Sevilla Ave
1/24/2017,107,CW63,1015 North America Way
1/31/2017,17,CW63,1015 North America Way
2/7/2017,167,CW63,1015 North America Way
2/14/2017,132,CW63,1015 North America Way
2/22/2017,34,CW63,1015 North America Way
2/28/2017,310,CW63,1015 North America Way
3/7/2017,150,CW63,1015 North America Way
3/14/2017,187,CW63,1015 North America Way
3/21/2017,350,CW63,1015 North America Way
3/28/2017,76,CW63,1015 North America Way
4/4/2017,245,CW63,1015 North America Way
4/11/2017,150,CW63,1015 North America Way
4/18/2017,368,CW63,1015 North America Way
4/25/2017,85,CW63,1015 North America Way
5/2/2017,116,CW63,1015 North America Way
5/9/2017,165,CW63,1015 North America Way
5/16/2017,710,CW63,1015 North America Way
5/23/2017,955,CW63,1015 North America Way
5/31/2017,119,CW63,1015 North America Way
6/6/2017,9,CW63,1015 North America Way
6/13/2017,49,CW63,1015 North America Way
6/20/2017,109,CW63,1015 North America Way
6/27/2017,16,CW63,1015 North America Way
7/4/2017,90,CW63,1015 North America Way
7/11/2017,37,CW63,1015 North America Way
7/18/2017,19,CW63,1015 North America Way
7/25/2017,17,CW63,1015 North America Way
8/1/2017,11,CW63,1015 North America Way
8/8/2017,17,CW63,1015 North America Way
8/15/2017,17,CW63,1015 North America Way
8/24/2017,5,CW63,1015 North America Way
9/19/2017,5,CW63,1015 North America Way
9/26/2017,3,CW63,1015 North America Way
10/3/2017,3,CW63,1015 North America Way
10/11/2017,35,CW63,1015 North America Way
10/17/2017,28,CW63,1015 North America Way
10/31/2017,7,CW63,1015 North America Way
11/14/2017,24,CW63,1015 North America Way
11/28/2017,2,CW63,1015 North America Way
12/5/2017,30,CW63,1015 North America Way
12/12/2017,1,CW63,1015 North America Way
12/20/2017,47,CW63,1015 North America Way
12/27/2017,27,CW63,1015 North America Way
1/9/2018,131,CW63,1015 North America Way
1/17/2018,18,CW63,1015 North America Way
1/30/2018,16,CW63,1015 North America Way
2/6/2018,8,CW63,1015 North America Way
2/13/2018,37,CW63,1015 North America Way
2/21/2018,32,CW63,1015 North America Way
2/27/2018,32,CW63,1015 North America Way
3/6/2018,33,CW63,1015 North America Way
3/13/2018,27,CW63,1015 North America Way
3/20/2018,132,CW63,1015 North America Way
3/27/2018,45,CW63,1015 North America Way
4/3/2018,190,CW63,1015 North America Way
4/10/2018,37,CW63,1015 North America Way
4/17/2018,13,CW63,1015 North America Way
4/24/2018,640,CW63,1015 North America Way
5/1/2018,240,CW63,1015 North America Way
5/8/2018,16,CW63,1015 North America Way
5/15/2018,288,CW63,1015 North America Way
5/22/2018,42,CW63,1015 North America Way
5/30/2018,158,CW63,1015 North America Way
6/5/2018,69,CW63,1015 North America Way
6/12/2018,2,CW63,1015 North America Way
6/26/2018,7,CW63,1015 North America Way
7/3/2018,384,CW63,1015 North America Way
7/10/2018,143,CW63,1015 North America Way
7/19/2018,664,CW63,1015 North America Way
7/24/2018,11,CW63,1015 North America Way
8/14/2018,1,CW63,1015 North America Way
8/21/2018,4,CW63,1015 North America Way
8/28/2018,6,CW63,1015 North America Way
9/11/2018,2,CW63,1015 North America Way
9/18/2018,3,CW63,1015 North America Way
9/25/2018,15,CW63,1015 North America Way
10/2/2018,7,CW63,1015 North America Way
10/10/2018,5,CW63,1015 North America Way
10/16/2018,5,CW63,1015 North America Way
10/23/2018,6,CW63,1015 North America Way
10/30/2018,18,CW63,1015 North America Way
11/6/2018,1,CW63,1015 North America Way
11/14/2018,1,CW63,1015 North America Way
11/27/2018,2,CW63,1015 North America Way
12/4/2018,32,CW63,1015 North America Way
12/11/2018,15,CW63,1015 North America Way
12/18/2018,12,CW63,1015 North America Way
1/8/2019,42,CW63,1015 North America Way
1/15/2019,14,CW63,1015 North America Way
1/23/2019,13,CW63,1015 North America Way
1/29/2019,11,CW63,1015 North America Way
2/5/2019,31,CW63,1015 North America Way
2/12/2019,24,CW63,1015 North America Way
2/20/2019,7,CW63,1015 North America Way
2/27/2019,14,CW63,1015 North America Way
3/5/2019,3,CW63,1015 North America Way
3/12/2019,35,CW63,1015 North America Way
3/19/2019,43,CW63,1015 North America Way
3/26/2019,32,CW63,1015 North America Way
4/2/2019,3,CW63,1015 North America Way
4/9/2019,72,CW63,1015 North America Way
4/16/2019,196,CW63,1015 North America Way
4/23/2019,28,CW63,1015 North America Way
4/30/2019,74,CW63,1015 North America Way
5/7/2019,17,CW63,1015 North America Way
5/14/2019,9,CW63,1015 North America Way
5/21/2019,34,CW63,1015 North America Way
5/29/2019,23,CW63,1015 North America Way
6/4/2019,44,CW63,1015 North America Way
6/11/2019,10,CW63,1015 North America Way
6/18/2019,16,CW63,1015 North America Way
7/2/2019,20,CW63,1015 North America Way
7/9/2019,9,CW63,1015 North America Way
7/16/2019,9,CW63,1015 North America Way
7/23/2019,3,CW63,1015 North America Way
7/30/2019,8,CW63,1015 North America Way
8/6/2019,1,CW63,1015 North America Way
8/13/2019,2,CW63,1015 North America Way
8/20/2019,9,CW63,1015 North America Way
8/27/2019,1,CW63,1015 North America Way
9/4/2019,1,CW63,1015 North America Way
9/24/2019,1,CW63,1015 North America Way
10/1/2019,1,CW63,1015 North America Way
10/29/2019,12,CW63,1015 North America Way
11/5/2019,13,CW63,1015 North America Way
11/13/2019,3,CW63,1015 North America Way
12/3/2019,24,CW63,1015 North America Way
12/17/2019,1,CW63,1015 North America Way
12/24/2019,12,CW63,1015 North America Way
12/31/2019,2,CW63,1015 North America Way
1/7/2020,9,CW63,1015 North America Way
1/14/2020,13,CW63,1015 North America Way
1/22/2020,4,CW63,1015 North America Way
1/28/2020,5,CW63,1015 North America Way
2/4/2020,62,CW63,1015 North America Way
2/11/2020,5,CW63,1015 North America Way
2/19/2020,16,CW63,1015 North America Way
2/25/2020,10,CW63,1015 North America Way
3/3/2020,60,CW63,1015 North America Way
3/10/2020,21,CW63,1015 North America Way
3/17/2020,35,CW63,1015 North America Way
3/24/2020,120,CW63,1015 North America Way
3/31/2020,50,CW63,1015 North America Way
4/7/2020,132,CW63,1015 North America Way
4/14/2020,67,CW63,1015 North America Way
4/21/2020,70,CW63,1015 North America Way
4/28/2020,180,CW63,1015 North America Way
5/5/2020,215,CW63,1015 North America Way
5/12/2020,16,CW63,1015 North America Way
5/27/2020,31,CW63,1015 North America Way
6/2/2020,129,CW63,1015 North America Way
6/9/2020,57,CW63,1015 North America Way
6/16/2020,10,CW63,1015 North America Way
6/23/2020,2,CW63,1015 North America Way
6/30/2020,15,CW63,1015 North America Way
7/7/2020,1,CW63,1015 North America Way
7/21/2020,10,CW63,1015 North America Way
8/26/2020,1,CW63,1015 North America Way
9/15/2020,2,CW63,1015 North America Way
9/22/2020,1,CW63,1015 North America Way
9/29/2020,3,CW63,1015 North America Way
10/21/2020,4,CW63,1015 North America Way
10/27/2020,9,CW63,1015 North America Way
11/3/2020,5,CW63,1015 North America Way
11/17/2020,9,CW63,1015 North America Way
12/1/2020,5,CW63,1015 North America Way
12/8/2020,32,CW63,1015 North America Way
12/15/2020,26,CW63,1015 North America Way
12/22/2020,38,CW63,1015 North America Way
12/29/2020,11,CW63,1015 North America Way
1/5/2021,17,CW63,1015 North America Way
1/12/2021,20,CW63,1015 North America Way
1/20/2021,31,CW63,1015 North America Way
1/26/2021,12,CW63,1015 North America Way
2/2/2021,29,CW63,1015 North America Way
2/17/2021,4,CW63,1015 North America Way
2/23/2021,7,CW63,1015 North America Way
3/2/2021,29,CW63,1015 North America Way
3/16/2021,4,CW63,1015 North America Way
3/23/2021,89,CW63,1015 North America Way
3/30/2021,49,CW63,1015 North America Way
4/6/2021,17,CW63,1015 North America Way
4/13/2021,7,CW63,1015 North America Way
4/20/2021,11,CW63,1015 North America Way
4/27/2021,9,CW63,1015 North America Way
5/4/2021,130,CW63,1015 North America Way
5/11/2021,46,CW63,1015 North America Way
5/18/2021,3,CW63,1015 North America Way
5/25/2021,14,CW63,1015 North America Way
6/2/2021,216,CW63,1015 North America Way
6/23/2021,15,CW63,1015 North America Way
6/29/2021,8,CW63,1015 North America Way
7/7/2021,27,CW63,1015 North America Way
7/20/2021,6,CW63,1015 North America Way
7/27/2021,13,CW63,1015 North America Way
8/3/2021,11,CW63,1015 North America Way
8/10/2021,9,CW63,1015 North America Way
8/17/2021,7,CW63,1015 North America Way
8/24/2021,10,CW63,1015 North America Way
9/8/2021,6,CW63,1015 North America Way
9/14/2021,1,CW63,1015 North America Way
9/28/2021,5,CW63,1015 North America Way
10/5/2021,2,CW63,1015 North America Way
10/13/2021,5,CW63,1015 North America Way
10/19/2021,17,CW63,1015 North America Way
11/2/2021,1,CW63,1015 North America Way
2/7/2017,3,CW64,2100 NW 42 Ave
2/14/2017,27,CW64,2100 NW 42 Ave
2/22/2017,22,CW64,2100 NW 42 Ave
2/28/2017,3,CW64,2100 NW 42 Ave
3/7/2017,12,CW64,2100 NW 42 Ave
3/14/2017,9,CW64,2100 NW 42 Ave
3/21/2017,1,CW64,2100 NW 42 Ave
3/28/2017,2,CW64,2100 NW 42 Ave
4/4/2017,17,CW64,2100 NW 42 Ave
4/11/2017,9,CW64,2100 NW 42 Ave
4/18/2017,5,CW64,2100 NW 42 Ave
4/25/2017,45,CW64,2100 NW 42 Ave
5/2/2017,1,CW64,2100 NW 42 Ave
5/9/2017,6,CW64,2100 NW 42 Ave
5/16/2017,17,CW64,2100 NW 42 Ave
5/23/2017,4,CW64,2100 NW 42 Ave
5/31/2017,2,CW64,2100 NW 42 Ave
6/27/2017,10,CW64,2100 NW 42 Ave
7/4/2017,3,CW64,2100 NW 42 Ave
7/11/2017,6,CW64,2100 NW 42 Ave
7/18/2017,2,CW64,2100 NW 42 Ave
7/25/2017,6,CW64,2100 NW 42 Ave
8/1/2017,7,CW64,2100 NW 42 Ave
8/8/2017,4,CW64,2100 NW 42 Ave
8/15/2017,1,CW64,2100 NW 42 Ave
8/24/2017,1,CW64,2100 NW 42 Ave
10/11/2017,2,CW64,2100 NW 42 Ave
10/24/2017,12,CW64,2100 NW 42 Ave
11/7/2017,4,CW64,2100 NW 42 Ave
11/14/2017,2,CW64,2100 NW 42 Ave
12/20/2017,8,CW64,2100 NW 42 Ave
1/9/2018,6,CW64,2100 NW 42 Ave
1/17/2018,3,CW64,2100 NW 42 Ave
1/30/2018,18,CW64,2100 NW 42 Ave
2/6/2018,13,CW64,2100 NW 42 Ave
2/13/2018,14,CW64,2100 NW 42 Ave
2/21/2018,13,CW64,2100 NW 42 Ave
2/27/2018,5,CW64,2100 NW 42 Ave
3/6/2018,15,CW64,2100 NW 42 Ave
3/13/2018,35,CW64,2100 NW 42 Ave
3/20/2018,128,CW64,2100 NW 42 Ave
3/27/2018,18,CW64,2100 NW 42 Ave
4/3/2018,38,CW64,2100 NW 42 Ave
4/10/2018,22,CW64,2100 NW 42 Ave
4/17/2018,38,CW64,2100 NW 42 Ave
4/24/2018,19,CW64,2100 NW 42 Ave
5/1/2018,22,CW64,2100 NW 42 Ave
5/8/2018,9,CW64,2100 NW 42 Ave
5/15/2018,21,CW64,2100 NW 42 Ave
5/30/2018,80,CW64,2100 NW 42 Ave
6/5/2018,30,CW64,2100 NW 42 Ave
6/26/2018,5,CW64,2100 NW 42 Ave
7/10/2018,3,CW64,2100 NW 42 Ave
7/17/2018,1,CW64,2100 NW 42 Ave
7/19/2018,1,CW64,2100 NW 42 Ave
7/24/2018,4,CW64,2100 NW 42 Ave
9/11/2018,2,CW64,2100 NW 42 Ave
9/25/2018,1,CW64,2100 NW 42 Ave
10/10/2018,1,CW64,2100 NW 42 Ave
10/30/2018,1,CW64,2100 NW 42 Ave
11/6/2018,4,CW64,2100 NW 42 Ave
11/14/2018,2,CW64,2100 NW 42 Ave
11/27/2018,3,CW64,2100 NW 42 Ave
12/4/2018,14,CW64,2100 NW 42 Ave
12/11/2018,10,CW64,2100 NW 42 Ave
12/18/2018,6,CW64,2100 NW 42 Ave
1/8/2019,10,CW64,2100 NW 42 Ave
1/15/2019,2,CW64,2100 NW 42 Ave
1/23/2019,8,CW64,2100 NW 42 Ave
1/29/2019,8,CW64,2100 NW 42 Ave
2/5/2019,33,CW64,2100 NW 42 Ave
2/12/2019,9,CW64,2100 NW 42 Ave
2/20/2019,7,CW64,2100 NW 42 Ave
2/27/2019,11,CW64,2100 NW 42 Ave
3/5/2019,13,CW64,2100 NW 42 Ave
3/12/2019,10,CW64,2100 NW 42 Ave
3/19/2019,9,CW64,2100 NW 42 Ave
3/26/2019,5,CW64,2100 NW 42 Ave
4/2/2019,15,CW64,2100 NW 42 Ave
4/9/2019,4,CW64,2100 NW 42 Ave
4/16/2019,10,CW64,2100 NW 42 Ave
4/23/2019,7,CW64,2100 NW 42 Ave
5/29/2019,2,CW64,2100 NW 42 Ave
6/4/2019,7,CW64,2100 NW 42 Ave
6/11/2019,2,CW64,2100 NW 42 Ave
8/6/2019,1,CW64,2100 NW 42 Ave
9/4/2019,2,CW64,2100 NW 42 Ave
11/19/2019,4,CW64,2100 NW 42 Ave
12/3/2019,4,CW64,2100 NW 42 Ave
12/10/2019,12,CW64,2100 NW 42 Ave
12/17/2019,3,CW64,2100 NW 42 Ave
12/24/2019,2,CW64,2100 NW 42 Ave
12/31/2019,9,CW64,2100 NW 42 Ave
1/7/2020,7,CW64,2100 NW 42 Ave
1/14/2020,7,CW64,2100 NW 42 Ave
1/22/2020,1,CW64,2100 NW 42 Ave
1/28/2020,9,CW64,2100 NW 42 Ave
2/4/2020,6,CW64,2100 NW 42 Ave
2/11/2020,3,CW64,2100 NW 42 Ave
2/19/2020,4,CW64,2100 NW 42 Ave
2/25/2020,2,CW64,2100 NW 42 Ave
3/3/2020,1,CW64,2100 NW 42 Ave
3/10/2020,16,CW64,2100 NW 42 Ave
3/17/2020,43,CW64,2100 NW 42 Ave
3/24/2020,18,CW64,2100 NW 42 Ave
3/31/2020,62,CW64,2100 NW 42 Ave
4/7/2020,22,CW64,2100 NW 42 Ave
4/14/2020,11,CW64,2100 NW 42 Ave
4/28/2020,2,CW64,2100 NW 42 Ave
5/5/2020,30,CW64,2100 NW 42 Ave
5/12/2020,12,CW64,2100 NW 42 Ave
5/19/2020,1,CW64,2100 NW 42 Ave
5/27/2020,2,CW64,2100 NW 42 Ave
6/30/2020,5,CW64,2100 NW 42 Ave
7/14/2020,22,CW64,2100 NW 42 Ave
8/18/2020,3,CW64,2100 NW 42 Ave
8/26/2020,2,CW64,2100 NW 42 Ave
9/9/2020,1,CW64,2100 NW 42 Ave
9/22/2020,3,CW64,2100 NW 42 Ave
10/14/2020,10,CW64,2100 NW 42 Ave
11/24/2020,2,CW64,2100 NW 42 Ave
12/8/2020,1,CW64,2100 NW 42 Ave
12/15/2020,14,CW64,2100 NW 42 Ave
12/29/2020,2,CW64,2100 NW 42 Ave
1/5/2021,27,CW64,2100 NW 42 Ave
1/20/2021,24,CW64,2100 NW 42 Ave
1/26/2021,55,CW64,2100 NW 42 Ave
2/2/2021,1,CW64,2100 NW 42 Ave
2/9/2021,45,CW64,2100 NW 42 Ave
2/17/2021,1,CW64,2100 NW 42 Ave
2/23/2021,5,CW64,2100 NW 42 Ave
3/2/2021,1,CW64,2100 NW 42 Ave
3/16/2021,10,CW64,2100 NW 42 Ave
3/30/2021,24,CW64,2100 NW 42 Ave
4/6/2021,16,CW64,2100 NW 42 Ave
4/13/2021,1,CW64,2100 NW 42 Ave
4/20/2021,2,CW64,2100 NW 42 Ave
4/27/2021,3,CW64,2100 NW 42 Ave
5/25/2021,6,CW64,2100 NW 42 Ave
6/2/2021,4,CW64,2100 NW 42 Ave
6/8/2021,7,CW64,2100 NW 42 Ave
6/23/2021,4,CW64,2100 NW 42 Ave
7/27/2021,3,CW64,2100 NW 42 Ave
8/10/2021,2,CW64,2100 NW 42 Ave
8/31/2021,1,CW64,2100 NW 42 Ave
9/21/2021,1,CW64,2100 NW 42 Ave
9/28/2021,1,CW64,2100 NW 42 Ave
10/5/2021,1,CW64,2100 NW 42 Ave
11/2/2021,1,CW64,2100 NW 42 Ave
4/18/2017,480,CW65,8401 NW 53 Ter
4/25/2017,200,CW65,8401 NW 53 Ter
5/2/2017,875,CW65,8401 NW 53 Ter
5/9/2017,178,CW65,8401 NW 53 Ter
5/16/2017,515,CW65,8401 NW 53 Ter
5/23/2017,547,CW65,8401 NW 53 Ter
5/31/2017,329,CW65,8401 NW 53 Ter
6/6/2017,69,CW65,8401 NW 53 Ter
6/13/2017,23,CW65,8401 NW 53 Ter
6/20/2017,152,CW65,8401 NW 53 Ter
6/27/2017,53,CW65,8401 NW 53 Ter
7/4/2017,64,CW65,8401 NW 53 Ter
7/11/2017,16,CW65,8401 NW 53 Ter
7/18/2017,24,CW65,8401 NW 53 Ter
7/25/2017,115,CW65,8401 NW 53 Ter
8/1/2017,5,CW65,8401 NW 53 Ter
8/8/2017,127,CW65,8401 NW 53 Ter
8/15/2017,55,CW65,8401 NW 53 Ter
8/24/2017,16,CW65,8401 NW 53 Ter
8/29/2017,30,CW65,8401 NW 53 Ter
9/6/2017,13,CW65,8401 NW 53 Ter
9/19/2017,1,CW65,8401 NW 53 Ter
9/26/2017,6,CW65,8401 NW 53 Ter
10/11/2017,1,CW65,8401 NW 53 Ter
10/17/2017,79,CW65,8401 NW 53 Ter
10/24/2017,122,CW65,8401 NW 53 Ter
10/31/2017,53,CW65,8401 NW 53 Ter
11/7/2017,18,CW65,8401 NW 53 Ter
11/14/2017,72,CW65,8401 NW 53 Ter
11/28/2017,64,CW65,8401 NW 53 Ter
12/5/2017,28,CW65,8401 NW 53 Ter
12/12/2017,41,CW65,8401 NW 53 Ter
12/20/2017,43,CW65,8401 NW 53 Ter
12/27/2017,51,CW65,8401 NW 53 Ter
1/3/2018,6,CW65,8401 NW 53 Ter
1/9/2018,218,CW65,8401 NW 53 Ter
1/17/2018,189,CW65,8401 NW 53 Ter
1/30/2018,12,CW65,8401 NW 53 Ter
2/6/2018,31,CW65,8401 NW 53 Ter
2/13/2018,216,CW65,8401 NW 53 Ter
2/21/2018,47,CW65,8401 NW 53 Ter
2/27/2018,20,CW65,8401 NW 53 Ter
3/6/2018,159,CW65,8401 NW 53 Ter
3/13/2018,31,CW65,8401 NW 53 Ter
3/27/2018,1,CW65,8401 NW 53 Ter
4/3/2018,440,CW65,8401 NW 53 Ter
4/10/2018,76,CW65,8401 NW 53 Ter
4/17/2018,35,CW65,8401 NW 53 Ter
5/1/2018,34,CW65,8401 NW 53 Ter
5/8/2018,26,CW65,8401 NW 53 Ter
5/15/2018,24,CW65,8401 NW 53 Ter
5/22/2018,7,CW65,8401 NW 53 Ter
5/30/2018,1288,CW65,8401 NW 53 Ter
6/5/2018,4,CW65,8401 NW 53 Ter
6/12/2018,6,CW65,8401 NW 53 Ter
6/26/2018,6,CW65,8401 NW 53 Ter
7/3/2018,3,CW65,8401 NW 53 Ter
7/10/2018,5,CW65,8401 NW 53 Ter
7/24/2018,19,CW65,8401 NW 53 Ter
7/31/2018,2,CW65,8401 NW 53 Ter
8/7/2018,35,CW65,8401 NW 53 Ter
8/14/2018,8,CW65,8401 NW 53 Ter
8/21/2018,3,CW65,8401 NW 53 Ter
9/5/2018,128,CW65,8401 NW 53 Ter
9/11/2018,4,CW65,8401 NW 53 Ter
9/18/2018,28,CW65,8401 NW 53 Ter
9/25/2018,9,CW65,8401 NW 53 Ter
10/2/2018,1,CW65,8401 NW 53 Ter
10/10/2018,164,CW65,8401 NW 53 Ter
10/16/2018,17,CW65,8401 NW 53 Ter
10/23/2018,88,CW65,8401 NW 53 Ter
10/30/2018,16,CW65,8401 NW 53 Ter
11/6/2018,41,CW65,8401 NW 53 Ter
11/14/2018,5,CW65,8401 NW 53 Ter
11/27/2018,156,CW65,8401 NW 53 Ter
12/4/2018,7,CW65,8401 NW 53 Ter
12/11/2018,3,CW65,8401 NW 53 Ter
12/18/2018,13,CW65,8401 NW 53 Ter
1/8/2019,210,CW65,8401 NW 53 Ter
1/15/2019,310,CW65,8401 NW 53 Ter
1/23/2019,124,CW65,8401 NW 53 Ter
1/29/2019,27,CW65,8401 NW 53 Ter
2/5/2019,8,CW65,8401 NW 53 Ter
2/12/2019,19,CW65,8401 NW 53 Ter
2/20/2019,125,CW65,8401 NW 53 Ter
2/27/2019,12,CW65,8401 NW 53 Ter
3/5/2019,28,CW65,8401 NW 53 Ter
3/12/2019,107,CW65,8401 NW 53 Ter
3/19/2019,69,CW65,8401 NW 53 Ter
3/26/2019,296,CW65,8401 NW 53 Ter
4/2/2019,83,CW65,8401 NW 53 Ter
4/9/2019,41,CW65,8401 NW 53 Ter
4/16/2019,75,CW65,8401 NW 53 Ter
4/23/2019,123,CW65,8401 NW 53 Ter
4/30/2019,133,CW65,8401 NW 53 Ter
5/7/2019,9,CW65,8401 NW 53 Ter
5/14/2019,1,CW65,8401 NW 53 Ter
5/21/2019,356,CW65,8401 NW 53 Ter
5/29/2019,220,CW65,8401 NW 53 Ter
6/4/2019,107,CW65,8401 NW 53 Ter
6/11/2019,102,CW65,8401 NW 53 Ter
6/25/2019,82,CW65,8401 NW 53 Ter
7/2/2019,2,CW65,8401 NW 53 Ter
7/23/2019,15,CW65,8401 NW 53 Ter
8/6/2019,1,CW65,8401 NW 53 Ter
8/13/2019,37,CW65,8401 NW 53 Ter
8/20/2019,21,CW65,8401 NW 53 Ter
8/27/2019,9,CW65,8401 NW 53 Ter
9/4/2019,2,CW65,8401 NW 53 Ter
9/10/2019,9,CW65,8401 NW 53 Ter
9/17/2019,4,CW65,8401 NW 53 Ter
9/24/2019,25,CW65,8401 NW 53 Ter
10/1/2019,15,CW65,8401 NW 53 Ter
10/22/2019,13,CW65,8401 NW 53 Ter
10/29/2019,13,CW65,8401 NW 53 Ter
11/13/2019,36,CW65,8401 NW 53 Ter
11/19/2019,16,CW65,8401 NW 53 Ter
12/3/2019,1,CW65,8401 NW 53 Ter
12/10/2019,62,CW65,8401 NW 53 Ter
12/17/2019,34,CW65,8401 NW 53 Ter
12/24/2019,9,CW65,8401 NW 53 Ter
12/31/2019,2,CW65,8401 NW 53 Ter
1/7/2020,15,CW65,8401 NW 53 Ter
1/14/2020,3,CW65,8401 NW 53 Ter
1/28/2020,8,CW65,8401 NW 53 Ter
2/4/2020,5,CW65,8401 NW 53 Ter
2/11/2020,20,CW65,8401 NW 53 Ter
2/19/2020,16,CW65,8401 NW 53 Ter
2/25/2020,106,CW65,8401 NW 53 Ter
3/3/2020,3,CW65,8401 NW 53 Ter
3/10/2020,17,CW65,8401 NW 53 Ter
3/24/2020,5,CW65,8401 NW 53 Ter
3/31/2020,36,CW65,8401 NW 53 Ter
4/7/2020,56,CW65,8401 NW 53 Ter
4/14/2020,700,CW65,8401 NW 53 Ter
4/21/2020,204,CW65,8401 NW 53 Ter
4/28/2020,28,CW65,8401 NW 53 Ter
5/5/2020,368,CW65,8401 NW 53 Ter
5/12/2020,3,CW65,8401 NW 53 Ter
5/19/2020,35,CW65,8401 NW 53 Ter
5/27/2020,9,CW65,8401 NW 53 Ter
6/2/2020,126,CW65,8401 NW 53 Ter
6/9/2020,224,CW65,8401 NW 53 Ter
6/16/2020,153,CW65,8401 NW 53 Ter
6/23/2020,94,CW65,8401 NW 53 Ter
6/30/2020,36,CW65,8401 NW 53 Ter
7/7/2020,42,CW65,8401 NW 53 Ter
7/14/2020,35,CW65,8401 NW 53 Ter
7/21/2020,4,CW65,8401 NW 53 Ter
7/28/2020,6,CW65,8401 NW 53 Ter
8/4/2020,64,CW65,8401 NW 53 Ter
8/11/2020,4,CW65,8401 NW 53 Ter
8/26/2020,59,CW65,8401 NW 53 Ter
9/1/2020,3,CW65,8401 NW 53 Ter
9/9/2020,5,CW65,8401 NW 53 Ter
9/15/2020,13,CW65,8401 NW 53 Ter
9/22/2020,8,CW65,8401 NW 53 Ter
9/29/2020,15,CW65,8401 NW 53 Ter
10/6/2020,7,CW65,8401 NW 53 Ter
10/14/2020,27,CW65,8401 NW 53 Ter
10/27/2020,34,CW65,8401 NW 53 Ter
11/3/2020,29,CW65,8401 NW 53 Ter
11/24/2020,12,CW65,8401 NW 53 Ter
12/1/2020,1,CW65,8401 NW 53 Ter
12/8/2020,17,CW65,8401 NW 53 Ter
12/15/2020,39,CW65,8401 NW 53 Ter
12/22/2020,2,CW65,8401 NW 53 Ter
12/29/2020,15,CW65,8401 NW 53 Ter
1/5/2021,56,CW65,8401 NW 53 Ter
1/12/2021,14,CW65,8401 NW 53 Ter
1/20/2021,21,CW65,8401 NW 53 Ter
1/26/2021,76,CW65,8401 NW 53 Ter
2/9/2021,31,CW65,8401 NW 53 Ter
2/17/2021,1,CW65,8401 NW 53 Ter
2/23/2021,38,CW65,8401 NW 53 Ter
3/9/2021,13,CW65,8401 NW 53 Ter
3/16/2021,21,CW65,8401 NW 53 Ter
3/23/2021,34,CW65,8401 NW 53 Ter
3/30/2021,246,CW65,8401 NW 53 Ter
4/6/2021,164,CW65,8401 NW 53 Ter
4/13/2021,25,CW65,8401 NW 53 Ter
4/20/2021,73,CW65,8401 NW 53 Ter
4/27/2021,28,CW65,8401 NW 53 Ter
5/4/2021,89,CW65,8401 NW 53 Ter
5/11/2021,92,CW65,8401 NW 53 Ter
5/18/2021,35,CW65,8401 NW 53 Ter
5/25/2021,112,CW65,8401 NW 53 Ter
6/2/2021,52,CW65,8401 NW 53 Ter
6/8/2021,3,CW65,8401 NW 53 Ter
6/15/2021,5,CW65,8401 NW 53 Ter
6/23/2021,3,CW65,8401 NW 53 Ter
6/29/2021,18,CW65,8401 NW 53 Ter
7/7/2021,31,CW65,8401 NW 53 Ter
7/13/2021,1,CW65,8401 NW 53 Ter
7/20/2021,155,CW65,8401 NW 53 Ter
8/3/2021,1,CW65,8401 NW 53 Ter
8/10/2021,4,CW65,8401 NW 53 Ter
8/17/2021,2,CW65,8401 NW 53 Ter
8/24/2021,1,CW65,8401 NW 53 Ter
8/31/2021,3,CW65,8401 NW 53 Ter
9/8/2021,4,CW65,8401 NW 53 Ter
9/14/2021,1,CW65,8401 NW 53 Ter
9/21/2021,3,CW65,8401 NW 53 Ter
9/28/2021,3,CW65,8401 NW 53 Ter
10/5/2021,14,CW65,8401 NW 53 Ter
10/19/2021,5,CW65,8401 NW 53 Ter
10/26/2021,9,CW65,8401 NW 53 Ter
11/2/2021,12,CW65,8401 NW 53 Ter
4/18/2017,70,CW67,9761 W Bay Harbor Dr
4/25/2017,86,CW67,9761 W Bay Harbor Dr
5/2/2017,11,CW67,9761 W Bay Harbor Dr
5/9/2017,31,CW67,9761 W Bay Harbor Dr
5/23/2017,12,CW67,9761 W Bay Harbor Dr
5/31/2017,7,CW67,9761 W Bay Harbor Dr
6/13/2017,5,CW67,9761 W Bay Harbor Dr
6/20/2017,41,CW67,9761 W Bay Harbor Dr
6/27/2017,5,CW67,9761 W Bay Harbor Dr
7/4/2017,4,CW67,9761 W Bay Harbor Dr
7/11/2017,1,CW67,9761 W Bay Harbor Dr
7/18/2017,3,CW67,9761 W Bay Harbor Dr
8/1/2017,7,CW67,9761 W Bay Harbor Dr
